Hor Sacc Position,Hor Sacc Velocity,Ver Sacc Position,Ver Sacc Velocity,Sacc Latency Pos,Sacc Latency Vel,Purs Gain,Purs Acc,Purs Position,Purs Latency
-0.240556738773442,-1.07311940633508,-0.469250503801583,-0.224723345790303,213.241340530814,231.711018711019,0.966967878661921,84.9493120495042,0.291094719912636,223.666666666667
-0.386262744179499,-0.712064191246562,-0.359100886857721,-0.429315954142296,187.231481481481,222.382051282051,0.979162529152944,66.6705834848936,0.350686625369218,233.666666666667
0.0362664160181464,-0.631015540372925,-1.39744273697809,-2.30359617664596,200.760908681961,223.799786324786,0.990085226283668,98.2690720744707,1.64820874735135,240.333333333333
-0.149450966349255,-0.669520844990216,-1.02483061904152,-1.20247139103593,221.263530447741,243.511264271791,0.922222362311614,72.266034602654,0.801102118483402,245.166666666667
-0.243936287923207,-1.04365431660974,0.493528373630488,0.418542482053025,172.880586080586,175.038720538721,0.849253661059741,70.4340846996357,0.500473255943671,280.333333333333
0.0788131062991641,-0.570238913504424,-0.084709217195499,-0.289105756507094,203.627065527066,242.370732076614,0.789656264145797,62.7086814323225,0.782155305426246,283.5
-0.203291933228011,-0.982563328821306,-0.65788056819068,-0.810885363171693,187.976688453159,188.178136517765,0.903234541983702,68.9983086191762,0.338579082893667,255.666666666667
0.190229878404456,-0.156820316915067,0.00884239639160564,0.193216498805264,234.518903318903,235.094729344729,0.842368433961235,138.769847111127,1.0528398011979,375.666666666667
-0.0725041956391737,-1.08395194249126,-0.0611852471805025,-0.00272048603420311,223.187470275706,234.70165317139,0.896832563190534,68.4488021049639,0.2881948335411,321
0.162239704459518,-0.430583537560257,0.843436289689901,0.84558127112092,211.250216450216,229.653208876893,0.760519570766038,98.6826071207593,1.17946638053228,308.833333333333
-0.123037433274929,-0.660629769327122,-0.556227046316054,-0.670733577368761,217.769943019943,232.397173489279,1.01857843922462,73.6251894063776,0.016814702565058,252.5
-0.0676862605867688,-0.277800727825757,-1.07974287090096,-1.04552303915917,219.283075933076,229.246941070625,0.760458562298289,107.435541917357,0.487264385098912,315.166666666667
-0.0880947406106058,-1.299567947456,-0.551306077735975,-0.253666301924221,247.295546558704,254.579348579349,0.981074824102122,86.5084380005615,0.273127968028513,210.333333333333
0.0425554169889241,-0.531466864322098,-0.0231328982862196,0.151266892398171,210.134883134883,220.837553914953,0.878982957558122,89.8325640333276,1.0082688493938,262.5
0.103515110729819,-0.699802090994521,0.281070756121371,0.76897688299087,253.457777777778,236.023569023569,0.875744399341048,74.6935758299897,0.357348427017478,254.833333333333
-0.0637253285285447,-0.839460256128324,-0.289191624174688,-0.454340849525377,176.727121858701,204.50358050358,1.02519835195715,99.6531676629384,0.817991449990616,227.333333333333
0.0193906893671144,-0.860694830273145,0.103056661607514,-0.000235109679905342,202.050615887381,253.063294063294,0.99556832984018,93.6388129215684,0.665960767882987,221
-0.453738938425499,-0.895117651677307,-0.788951761147717,-0.13365413304651,276.254206491438,291.230139230139,0.963891872435257,72.3147826589613,0.447290391007235,234.166666666667
-0.0520626712080363,-0.241220991634328,-0.00448983995905432,-0.121196668791834,208.147940797941,248.416166166166,0.968632205419583,74.5820239678907,1.21438893882842,223.333333333333
0.201514862978435,-0.379818820038285,-0.496939478511562,-0.493878100582828,227.008333333333,229.832006297796,0.950132102815181,77.4021417495409,0.534346769287854,219.166666666667
-0.127811945979622,-0.537445513233843,-0.658661030461284,-1.05076966541549,197.247638326586,207.114035087719,0.941120538340138,70.52540960513,0.462317619179922,294.666666666667
-0.0562422473713772,-0.788793150822933,0.222600289884383,0.270979405339968,222.413637775707,205.981837100258,0.95424275039868,69.6954287912492,0.287416096390844,235.5
-0.136415065615965,-0.52457535106377,-0.26641907974407,-0.16758083369909,195.366287339972,199.549257759784,0.975706201039348,96.8677330469338,0.986122069587405,219
0.0875156969839984,-0.616358085643984,0.065393806340719,-0.086449773200574,225.666402116402,244.020315770316,1.01718199532201,126.071522303701,1.86340809684941,208.666666666667
-0.110705676282534,-0.770541296689893,-0.242500618444897,0.0252807766251152,206.873065677013,221.837837837838,1.030885291156,73.3814529164402,0.855631351580467,237.166666666667
-0.0825322035590489,-0.147003640115822,-0.254716760909555,-0.202763659928179,225.547874797875,236.730961730962,0.894721719795303,68.2878328345497,0.388775732665987,228.833333333333
-0.0836386571365786,-0.564228275840797,-0.416885066988547,-0.496427732893961,212.815294646874,223.332096266307,0.929468894318164,80.4483526808994,0.379036419429575,219.166666666667
-0.129248706778531,-0.580805877733716,0.266846781773633,-0.179010399558426,158.013232868496,177.343004948268,1.01602829186041,80.7629856003932,0.306961241442219,219.666666666667
0.0622882767232565,-0.521348187078578,-0.530109093862309,-0.360175589714004,201.401441102757,200.194523194523,0.929349697375952,76.4810488931264,0.266213462015972,254.666666666667
-0.10607156569669,-0.847826784978718,-0.134670023853535,-0.139775596044337,189.197563874034,205.704480796586,0.920386202171462,74.650101146792,0.572380356825823,242.333333333333
-0.00156876731963192,-1.07156450836761,-0.230063830213121,-0.0844021032964633,193.032939721098,178.910647489595,0.956994881359693,98.4399247333908,0.418913029759822,232.833333333333
-0.0847793568529121,-0.531837383664081,-0.455654644013297,-0.39104109557568,381.465765765766,263.162949504126,0.840487908442796,74.1282523375847,0.48907584341053,252.5
0.0676149888122485,-0.874614567865766,-0.446507429133534,-0.294366975788389,240.510155195682,232.042857142857,1.03092263615421,76.4304570992226,2.10387596443456,265.666666666667
-0.0768103563137009,-0.24830006653973,-0.800535531497952,-0.57104048203982,223.416228070175,231.20130454341,0.704676348702388,80.8866860916258,0.453694070576017,264.333333333333
0.373185518619565,-0.26496094704853,-0.406508419321547,-0.379551048213848,222.631766381766,200.556530214425,0.920563857970412,75.2052450267387,0.188962121728421,239.5
-0.354381360304509,-0.630321996870744,-0.742003243681861,-0.718694676386751,199.252782193959,203.128773510352,0.822543667015647,76.993903658,-0.554480492881972,341.166666666667
-0.284663240609843,-0.870675724192511,-1.10635648303882,-0.373050097063556,260.154308154308,269.84009009009,0.958362834614764,73.3346241520121,1.1199592917978,244.5
