SaccError,PursGain,Interaction,PursLatency,PETriggerError
-1.07311940633508,0.966967878661921,220.522029163149,223.666666666667,1.20805064123435
-0.712064191246562,0.979162529152944,291.821587206499,233.666666666667,0.818406226743204
-0.631015540372925,0.990085226283668,268.43768629181,240.333333333333,0.899139091572114
-0.669520844990216,0.922222362311614,260.315011691786,245.166666666667,1.1189452735712
-1.04365431660974,0.849253661059741,322.471246807782,280.333333333333,1.29721492205759
-0.570238913504424,0.789656264145797,284.542027415862,283.5,0.911747159097154
-0.982563328821306,0.903234541983702,211.691940352559,255.666666666667,1.43956238021679
-0.156820316915067,0.842368433961235,269.697276908486,375.666666666667,0.835313322350679
-1.08395194249126,0.896832563190534,238.99472418778,321,1.44640702025514
-0.430583537560257,0.760519570766038,305.920758324517,308.833333333333,1.02568548992167
-0.660629769327122,1.01857843922462,275.17918848956,252.5,0.788474854982231
-0.277800727825757,0.760458562298289,321.745294203394,315.166666666667,0.875917357420728
-1.299567947456,0.981074824102122,177.85910002849,210.333333333333,1.25852787434567
-0.531466864322098,0.878982957558122,261.637692013929,262.5,0.842282971600221
-0.699802090994521,0.875744399341048,266.090115659342,254.833333333333,0.956581658777333
-0.839460256128324,1.02519835195715,189.918189017689,227.333333333333,1.41903651390282
-0.860694830273145,0.99556832984018,153.056100856921,221,1.40400057552185
-0.895117651677307,0.963891872435257,260.844647697819,234.166666666667,1.15363324026245
-0.241220991634328,0.968632205419583,299.790298371306,223.333333333333,0.988886751852414
-0.379818820038285,0.950132102815181,241.127895442003,219.166666666667,1.03062002249141
-0.537445513233843,0.941120538340138,295.523976096744,294.666666666667,1.06531347821065
-0.788793150822933,0.95424275039868,258.461115950332,235.5,0.945049235893633
-0.52457535106377,0.975706201039348,228.275148390944,219,1.13876428062925
-0.616358085643984,1.01718199532201,228.057804545556,208.666666666667,0.998559822978988
-0.770541296689893,1.030885291156,210.568331018136,237.166666666667,1.05630337335036
-0.147003640115822,0.894721719795303,290.297990026775,228.833333333333,0.911925917085967
-0.564228275840797,0.929468894318164,289.568922388904,219.166666666667,0.885339869349665
-0.580805877733716,1.01602829186041,203.204395618281,219.666666666667,1.21276827843786
-0.521348187078578,0.929349697375952,275.197393022483,254.666666666667,0.74244953482596
-0.847826784978718,0.920386202171462,243.088581306255,242.333333333333,1.32348527953359
-1.07156450836761,0.956994881359693,231.425182179259,232.833333333333,1.20471868798403
-0.531837383664081,0.840487908442796,248.935808699274,252.5,1.17745261228655
-0.874614567865766,1.03092263615421,241.143984981912,265.666666666667,1.14062122937279
-0.24830006653973,0.704676348702388,360.600146610821,264.333333333333,0.626344326660017
-0.26496094704853,0.920563857970412,322.333480917482,239.5,0.995514853358329
-0.630321996870744,0.822543667015647,240.166935696049,341.166666666667,1.25237816521851
-0.870675724192511,0.958362834614764,281.318162219591,244.5,1.08354441893559
-0.811289913723861,1.00519560395318,181.696204102724,236,1.11868174547482
-1.02621538872736,0.904708229237635,187.807849153752,246.333333333333,1.2756713716694
-0.520318130946084,0.82843367462586,270.082899372665,261.166666666667,1.16717122128754
-0.777869770827617,0.983499516464329,234.854275775847,230.166666666667,1.14267712002449
-1.01457484439822,0.869175173703936,246.452861465959,243,1.1123737198245
-0.830473599676945,0.886584574748586,239.711638672166,249.666666666667,1.31101962041429
-0.845934796000352,0.885493582091778,317.763258355902,254.166666666667,0.763662569825227
-0.984673137355836,0.99091052095413,211.835173383099,236,1.26291988570951
-0.888843065409104,0.920092351957514,209.213373317676,257,1.29106960939757
